##name	Computer Abbreviations v1.5
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/09/29, 22:18
##author	ilker akkaya
##description	Computer Abbreviations and File Extensions
##bgl_creationTime	2000/10/12, 20:29
8EAF66FD.bmp	File: 8EAF66FD.bmp
SVGA	Super Video Graphics Array
.SVGZ	Compressed Scalable Vector Graphics File<BR>
.SVI	Mimio Ink Files<BR> Red Faction Game File<BR>
.SVL	Scramdisk VoLume (Win98 freeware also opened by DriveCrypt)<BR>
SVM	System Virtual Machine [Microsoft]
SVN	Switched Virtual Network [IBM]
.SVO	Statistica Macro File<BR> Transport Tycoon Custom World <BR>
.SVP	WISCO Survey Power<BR> SwiftView Command File<BR>
.SVQ	Roland Keyboard Midi Sequence<BR> InfoBind File Format (encryption format used in Fuji SmartMedia cards to prevent copying)<BR>
SVR	Server
SVR#	System V Release Number [AT&T]
.SVS	Word Backup File <BR> DART Pro 98 Spectral View Settings<BR>
.SVX	Interchange File Format, 8SVX/16SV Amiga 8SVX Sound<BR> Statistica Macro File<BR>
.SW	Audio File<BR> Raw Signed Word (16-bit) Data<BR> SmartWare Spreadsheet (requires login)<BR> EARS Component File (EARS = UK Liberal Democrats Election Agents Record System) <BR>
.SWA	Shockwave Audio File<BR> SATLOC FreeTrac (GPS Guidance and mapping)<BR>
SWAC	Mobile version of SEAC, built for deployment to White Sands, and named Standards Western Automatic Calculator
SWAIS	Simple Wide Area Information Server [Internet]
SWAP	Shared Wireless Access Protocol
.SWB	PageMaker 7.0 ColorSync Component<BR> Super Win-EBook 98 File<BR> Sametime Whiteboard File<BR>
.SWD	Storybook File (educational)<BR> Flash MX File with Debugging Infomation<BR> Sabiston Textbook<BR>
.SWF	Macromedia Flash Format <BR> Microsoft Sidewinder (Force Feedback Joysticks) Profile Activator<BR>
.SWFS	Dreamweaver File<BR>
.SWG	Swag Reader Packet<BR>
.SWI	Swish Data File (Swish makes Flash files)<BR>
SWISH	Simple Web Indexing System for Humans
.SWK	Swapkeys Keyboard File<BR>
.SWL	Macromedia Flash Format <BR>
SWP	Simple Web Printing
.SWS	S-PLUS Workspace<BR> Swift Generator Instruction File<BR> SmartWidgets File<BR> Screen Writer Studio File<BR> VHDL Simili Sonata Project File<BR> Science Workshop File<BR>
.SWS0	Screen Writer Studio File Backup<BR>
.SWT	VB Setup Wizard Template File<BR> Macromedia Authoring Flash File<BR> Swift Generator Template File<BR> Space Watch Pro Data File<BR>
.SWW	QSE FMEA/APQP Application Database (Risk Analysis application)<BR>
.SXC	OpenOffice.org Spreadsheet File<BR>
.SXD	OpenOffice.org Draw File<BR>
.SXF	Secure eXchange Format File (Phocis Licensing Client)<BR>
.SXG	OpenOffice.org Master Document<BR>
.SXI	OpenOffice.org Presentation File<BR>
.SXLS	Sealed Excel File <BR>
.SXM	OpenOffice.org Math File (Forumla)<BR>
.SXP	OpenOffice.org Presentation File<BR>
.SXW	OpenOffice.org Text Document<BR> Staroffice Word Document<BR>
.SY#	Darn! Backup Files<BR>
.SY1	Ami Pro Smartpix Symbol Library<BR>
.SY3	Harvard Symbol File (Harvard Graphics taken over by Serif)<BR>
.SYD	Sysedit Backup File<BR>
.SYL	Syllabus (file name extension)
SYLK	Symbolic Link
.SYM	Symbols (file name extension)
.SYN	Synonym File<BR> TextPad Syntax Definition<BR> SDSC Image Tool File<BR> Breakneck / N.I.C.E.2 Archive <BR> Excessive Speed Archive <BR> Synthetic Universe <BR>
SYNC	Synchronous
.SYNU	Synthetic Universe <BR>
.SYS	System Configuration<BR> System Device Driver<BR>
SYSADMIN	System Administrator
SYSGEN	System Generator
SYSLOG	System Log
SYSMOD	System Modification
SYSOP	System Operator
SYSREQ	System Request
.SYW	Harvard Symbol Graphic (Harvard Graphics taken over by Serif)<BR> Yamaha SY-series Wave Files<BR>
.SYX	SysEx MIDI File<BR>
SZ	Send ZModem [Unix]
.SZ0	Binary File Format (used when uploading via a COM port)<BR>
.T	Tads Source File<BR> Turing Programming Language File<BR> TAR Tape Archive Without Compression<BR>
T/B	Top and Bottom
T/R	Transmit/Receive
.T1	Male MRI EARS Component File (EARS = UK Liberal Democrats Election Agents Record System) <BR>
.T2	Male MRI
.T2K	Teach2000 Document<BR>
.T2T	Sonata CAD Modelling File<BR>
.T64	C64S Emulator Program<BR>
.T98	Kiplinger Tax Cut File (1998 Tax Year)<BR>
.T99	Kiplinger Tax Cut File (1999 Tax Year)<BR> (Note: Kiplinger Tax Cut State Return Files are of the form .T?? where ?? is the two-character state designation.)<BR>
.T??	Ingres Table/Index File (?? = Hex 00 to FF)<BR> RAR Compressed File (?? can be 01 to 99 after .S99)<BR>
.T_1	Polytext Ma'archot Meida Co. S"TaM ("Sifriyah Toranit M'muchshevet" - Computerized Torah Library)<BR>
.TAAC	Sun TAAC File <BR>
.TAB	Guitar Tablature File <BR> MapInfo Table<BR> Diabetes Mentor File<BR> ArcView Lookup File<BR> Insight II Table File<BR>
TACS	Total Access Communication System
TAD	Telephone Answering Device
.TAF	Birdstep Technologies RDM Database (may be embedded in other software)<BR>
.TAG	Dataflex Query Tag Name<BR>
.TAH	Turbo Assembler Help File<BR>
.TAI	INMOS Transputer Development System Occam Analyse Info<BR>
.TAL	Adobe TypeAlign Text Illustration File<BR> Typed Assembly Language File<BR>
.TAM	Tame Program Settings<BR>
.TAO	IsoBuster File<BR>
TAP	Telelocator Alphanumeric Protoco
TAPCIS	The Access Program for the CompuServe Information Service
TAPI	Telephony Applications Programming Interface
.TAR	Compressed Archive File<BR>
.tar.Z	Compressed Archived files (file name extension) [Unix]
.TARGA	Truevision Targa Bitmap <BR>
TAS	Telephone Access Server
TASM	Turbo Assembler [Borland]
.TAX	Turbotax File<BR>
TAXI	Transparent Asynchronous Transceiver/Receiver Interface
.TAZ	Compressed File (short for .tar.z)<BR>
TB	Terabyte (1,024 gigabytes) (One Thousand Billion characters of information)
.TB1	Turbo C Font<BR>
.TB2	Turbo C Font<BR>
.TBA	PASSOLO Licensed Translation Bundle (Software localization: translation, etc.)<BR> DB/TextWorks Database Primary Textbase Definition<BR>
.TBALIC400	PASSOLO Translation Bundle (Software localization: translation, etc.)<BR>
.TBB	The Bat! E-mail Hives<BR>
TBBS	The Bread Board System (BBS)
.TBC	IronCAD Tool Bar Customization<BR> Inovate Tool Bar Customization<BR>
.TBE	TMPGEnc List File (video editing)<BR>
.TBF	Imavox TurboFax Faxs<BR> Trellian Button Factory File<BR>
.TBG	TeamBG File (modify Infinity Engine games)<BR>
TBGA	Tape Ball Grid Array
.TBI	The Bat! Hive Index<BR>
.TBK	Toolbook (file name extension)
.TBL	Adobe Pagemaker Import Mapping Table<BR> OS/2 Table of Values<BR> ArcView Geocoding Support Table<BR> Insight II Graph Data File<BR> Starcraft Information Table<BR>
.TBP	TAS Books Accounts<BR>
.TBPA	Tektronix Bluetooth Protocol Analyzer<BR>
.TBR	SoftQuad XMetaL Toolbar/Menu Configuration<BR>
.TBT	TabIt (Guitar Tablature Editor)<BR>
.TBU	PASSOLO Translation Bundle (Unicode) (Software localization: translation, etc.)<BR>
.TBULIC400	PASSOLO Translation Bundle (Unicode) (Software localization: translation, etc.)<BR>
.TBX	Project Scheduler Table<BR>
.TC	Borland Configurations File<BR>
.TCF	Theme Park World Game File<BR>
.TCH	Borland Help File<BR>
.TCI	INMOS Transputer Development System Occam Configuration Info<BR>
.TCL	TCL/TK Language Script<BR> TextPad Clip Library<BR> SLIDE: Scene Language for Interactive Dynamic Environments File<BR>
.TCM	INMOS Transputer Development System Occam Comment Text File<BR>
TCO	Total Cost of Ownership
TCP	Tape-Carrier Package
TCP/IP	Transmission Control Protocol/Internet Protocol
.TCT	Championship Manager Game File<BR> TurboCAD Template<BR>
.TCW	TurboCAD Drawing<BR>
.TCX	TurboCAD Drawing as Text<BR>
.TD	Turbo Debugger Configuration File<BR>
.TD2	Turbo Debugger Configuration File<BR>
.TD4	RollerCoaster Tycoon Track Design<BR> ThumbsPlus Version 4.x+ Graphics Database<BR>
.TDA	Palm Date Book File<BR>
.TDB	Thumbs Plus Database<BR> Déjà Vu Terminology Database (translation tool)<BR>
TDC	Tabular Data Control
TDD	Telecommunications Device for the Deaf
TDE	Terminal Display Editor
.TDF	Trace Definition File (file name extension) [OS/2] + Typeface Definition File (file name extension)
.TDH	Turbo Debugger Help File<BR>
.TDI	Explore (TDI) & Maya <BR>
.TDIM	Digital F/X
.TDK	Turbo Debugger Keyboard Record<BR>
.TDL	FOCUS Three Dimensional Look File<BR>
TDM	Technical Document Management + Time Division Multiplexing
TDMA	Time Division Multiple Access
TDMS	Terminal Display Management System
.TDO	Compressed File<BR>
TDP	Tag Distribution Protocol [Cisco] + Telelocator Data Protocol
TDR	Time Domain Reflectometry
.TDS	Turbo Debugger Symbol Table<BR> Triangle Digital Services Ltd. Embedded Computer Source Code (ASCII files)<BR>
TDSR	Transmitter Data Service Request
.TDT	Daylight Fingerprint Data File<BR> ASCII Data File in CSV Format (various)<BR>
TDtoDP	Tablet Coordinates to Display Coordinates (converting)
.TDW	Turbo Debugger Configuration File<BR>
.TDY	TODAY or BuildPro Application File<BR>
.TE	Textease File<BR>
TE/2	Terminal Emulator/2 [Oberon]
.TE2	Conquest of the New World<BR>
.TEA	Tea Template Source File<BR>
TEB	Thread Environment Block
TEC	Tokyo Electronics Corporation
TED	Tiny Editor
.TEE	TeeChart Office Graphic<BR>
.TEF	Relisys Tefax Fax<BR> TablEdit (creating, editing, printing and listening to tablature)<BR>
TEI	Terminal Endpoint Identifier
.TEL	Telnet Host File<BR>
TELCO	Telephone Company
.TEM	Icon Author Template<BR> Turbo Editor Macro Language<BR> Badge Designer 2000 File<BR>
TEML	Turbo Editor Macro Language [Borland]
.TEMP	Audiogalaxy Downloading Music File (file renamed when download complete)<BR>
TER	Thermal Eclipse Reading [Sony]
TERMPWR	Terminator Power
.TET	Textease Template<BR>
.TEX	TeX LaTeX File<BR> Mackichan Scientific Notebook File<BR> PaintShop Pro Texture <BR> Texture File (various) [usually a renamed .BMP file and may be in special directory] Idealist Datasheet<BR> Concordance Full Text Database File
.TEXT	ASCII Text File (use any editor to open)<BR>
.TF	Turbo Profiler Configuration File<BR>
.TFA	Turbo Profiler Area File<BR>
.TFC	Tobi's Floppy Cataloguer Catalog<BR>
TFDD	Text File Device Driver
TFEL	Thin-Film Electroluminescent
.TFH	Turbo Profiler Help File<BR>
.TFM	Tagged Font Metric<BR> TeX Font Metric File<BR> Toplevel Form File<BR>
.TFR	Star Wars - Tie Fighter Game-Pilot File<BR> IBM Client Access File Transfer<BR> 4D Database Windows Formula Document<BR> Time-Frequency Representation (Frequency analysis)<BR>
.TFS	Turbo Profiler Statistic<BR>
TFT	Thin-Film Transistor (screens)
TFTP	Trivial File Transfer Protocol
.TFW	Digital Raster Graphic World<BR> ArcView World File For TIF Image<BR>
.TFX	Traffix Traffic Analysis Software<BR>
.TG1	On Target Project File<BR>
.TG4	CCITT Group 4 Fax <BR>
.TGA	Truevision Targa Graphic <BR> (Used by some game programs -- sometimes called texture files)<BR>
.TGD	Nimbus 7 SAMS Data File (gridded temperature data)<BR>
.TGH	Tiliagraph File (Stratigraphic Diagram Software)<BR>
.TGM	Nem's Mega 3D Terrain Generator <BR>
.TGW	Terragen Atmosphere File<BR>
.TGZ	UNIX Tar File Gzipped (short for .tar.gz)<BR>
.THB	KinuPix Skin <BR>
.THD	Thread<BR>
.THEME	Microsoft Plus! Theme File<BR>
.THM	Microsoft Clipart Gallery Database<BR> Serif DrawPlus Theme<BR>
.THN	Graphics Workshop for Windows Thumbnail<BR>
THOMAS	The (U.S.) House (of Representatives) Open Multimedia Access System
THOR	Tandy High-Performance Optical Recording
.THP	TurboTax-related File<BR> LiveMath Plug-in<BR> TeeGofer Help Project (.NET Help author application)<BR>
THR	Transmit Holding Register
.THS	Thesaurus (file name extension)
.THU	Command and Conquer Renegade File<BR>
TI	Texas Instruments, Inc.
TIA	Telecommunications Industry Association + The Internet Adapter [Internet]
.TIB	Acronis True Image (hard drive partition manager)<BR>
.TIC	Lotto Pro 2002 Ticket<BR> Arcinfo Coordinates File (GIS-related file)<BR>
TID	Target ID
.TIE	X-wing Alliance Game File<BR>
TIES	Time Independent Escape Sequence
.TIF	Tagged Image Format File (also most fax files) <BR> Digital Raster Graphic Image<BR>
TIFF	Tagged Image File Format
.TIG	Tiger Government Map File<BR>
TIGA	Texas Instruments Graphics Architecture
TIGER	Topologically Integrated Geographic Encoding and Referencing
TIIAP	Telecommunications and Information Infrastructure Assistance Program [NII]
.TIK	Script File for Game Textures (ASCII file)<BR>
.TIL	Togai InfraLogic Fuzzy-C Knowledge Base<BR> Buttonz & Tilez Texture <BR> Tilia File<BR>
TIM	Technical Information Memo [Compaq]
TIMEZONES	- - - - - - - - - - - - - - - - - GMT Offsets Offsets Eastward from GMT (+) Offsets Westward from GMT (-) AST - Atlantic Standard Time -4:00 AT - Azores Time
TIMI	Technology Independent Machine Interface [IBM]
TIMS	Text Information Management Systems
TINA	Telecommunication Information Networking Architecture
TIP	Terminal Interface Processor + Transaction Internet Protocol
.TIS	MahJongg Tile Set<BR> Infinity Game Engine Tileset Information <BR>
TITOFET	Tunneling-In, Tunneling-Out Field Effect Transistor
.TIX	Hybrid Graphics File (both vector and raster data)<BR> ASA for UNIX Terminfo Extension File<BR> Tix Widgets<BR> DivX File<BR>
.TJF	VAXTPU Backup File (VAXTPU is default OpenVMS editor)<BR>
.TK	TK Solver File<BR>
TK/TK	Track to Track
.TK2	Take Two/Easy CD Creator Backup<BR>
.TKB	TicketBench Data File (design/print tickets)<BR>
.TKM	Panasonic SD Voice Editor File<BR>
.TKN	Liberty BASIC Application Distribution File<BR>
.TKT	TK Solver File<BR>
.TKW	TK Solver File<BR>
TLA	Three-Letter Acronym
TLB	Translation Lookaside Buffer
.TLC	Swat Compiled Tood Command Language Source<BR>
TLD	Top Level Domain
.TLE	NASA Two-Line Element Set
.TLF	Turnpike SCORE Link File<BR> Avant! Memory Compiler Memory Models Format File<BR> Gear Track List File (CD burning) (Used to be .CUE; just rename .CUE to .TLF)<BR> Short Message Service File (GSM phone messaging)<BR>
.TLG	Trellix WebGem<BR>
TLI	Transport Layer Interface
.TLK	Hand of Fate Archive <BR> Lands of Lore Archive <BR> Infinity Game Engine Lookup Table <BR>
.TLP	Microsoft Project Timeline File<BR>
TLS	Transport Level Security
.TLT	Trellix Web Design File<BR> TList Data File<BR>
TLU	Table Lookup
.TLX	Telex (file name extension)
TM	Trademark
.TMA	DCI TradeManager Catalog Archive<BR>
.TMB	Timbuktu Pro Connection Document (remote control software)<BR>
.TMC	DCI TradeManager Catalog Archive<BR>
TMDS	Transition Minimized Differential Signaling
.TMF	WordPerfect Tagged Font Metric File<BR>
.TMG	The Marketing Game File<BR>
.TML	Template (file name extension)
.TMO	Zortech C++ Global Optimizer Output File<BR>
.TMP	Temporary File/Folder<BR> Norton AntiVirus Backed Up File<BR>
.TMQ	TestMaster File<BR>
.TMR	Simpsons Cartoon Studio File<BR>
.TMS	Telemate Script<BR>
TN	Twisted Nematic
.TN1	Tiny
.TN2	Tiny <BR>
.TN3	Tiny <BR>
TNC	Terminal Node Controller
.TNEF	Transport Neutral Encapsulation Format File<BR>
.TNF	Transport Neutral Encapsulation Format File<BR>
.TNK	OMEGA Tank File (Origin Systems game no longer marketed) <BR> Nimbus 7 SAMS Data File (pre-launch calibration data)<BR> TrunkTrac Scanner Info<BR>
.TNL	Thumbnail <BR>
TNO	The Netherlands Organization
.TNY	Tiny <BR>
.TOC	Eudora Table Of Contents<BR>
TOD	Time Of Day
.TOH	Infinity Game Engine Talk Table Override Header <BR>
.TOL	Kodak Photoenhancer<BR>
.TONE	SOFT-TECH Alarm Clock and Raceway (sound file)<BR>
.TOP	INMOS Transputer Development System Occam Top Level File<BR> QuickVerse File (Bible reading program)<BR>
.TOS	Atari Executable (TOS = The Operating System - Sometimes an archive)<BR>
.TOT	Telelogic Option Templates<BR> Infinity Game Engine Talk Table Override Text <BR>
.TP	Turbo Pascal Configuration File<BR> Turbo Profiler Session-state File<BR> EROSION 3D Relief Parameters <BR>
.TP3	Harvard Template (Harvard Graphics taken over by Serif)<BR>
.TP4	RollerCoaster Tycoon Track Design Screenshot<BR>
.TPB	HiJaak PCL Soft Font File Backup<BR>
TPC	Transaction-Processing Performance Council
.TPF	HiJaak PCL Soft Font File<BR>
.TPH	Turbo Pascal Help File<BR>
TPI	Tracks Per Inch
.TPJ	TestStand Project<BR>
.TPL	Turbo Pascal Resident Units<BR> Harvard Template (Harvard Graphics taken over by Serif)<BR> fKey Template Designer Template File<BR> NoteTab Template<BR> CakeWalk Audio Template File<BR> DataCAD Template File Canvas 7 Template<BR> Timeslips TSImport Template<BR> Adobe Photoshop Tool Preset File<BR> Microsoft Access Workflow Designer<BR> TextBridge Template<BR>
.TPM	TextPad Macro<BR>
TPORT	Twisted Pair Port Transceiver [AT&T]
.TPP	Turbo Pascal Protected Mode Units<BR> Teleport Pro Project (Web spider)<BR> TypePlus File<BR>
.TPR	GROMACS 3.0 Molecular Dynamics Simulator File<BR> Together Project Definition<BR> TMPEG Enc Video Conversion Project File<BR>
TPS	Transactions Per Second + Transaction Processing System
.TPU	Turbo Pascal Unit<BR> VAXTPU Command File (VAXTPU is default OpenVMS editor)<BR>
TPW	Turbo Pascal for Windows
.TPZ	Compressed File (short for .tar.gz)<BR>
TQFP	Thin Quad Flat Pack
.TQI	Insure++ File<BR>
.TQL	Microsoft SQL Server Query Analyzer Header File (ASCII text file)<BR> Tree Query Language File (PDF link)<BR> Insure++ File<BR>
TQM	Total Quality Management
.TQS	Insure++ File<BR>
TR	Terminal Ready
.TR2	Turbo Debugger Session-state Settings<BR>
.TR5	Tree Professional File<BR>
.TRACE	Telcordia Software Visualization and Analysis Toolsuite (testing software)<BR> ECXpert Debugging File<BR> WebSTAR Mail Server Error File<BR> Zope 3 Strace Log<BR> TcpDump Output File<BR>
TRADIC	Transistorized Airborne Digital Computer (Name of first computer to be entirely transistorized)
.TRC	Power CTrace Debug Support File<BR> Oracle SQL*Net Trace Debug File<BR> True BASIC Compiled Code<BR>
.TRE	PC Tools Directory Tree<BR> VisiRex SDK Tree Function File<BR> Kith and Kin Export File (document/store family trees)<BR> TreeAge Decision Tree File<BR> Wing Commander Series Movie/Game File<BR> EA SPORTS File<BR>
.TRF	DocuMagix File<BR>
.TRG	Symantec LiveUpdate File<BR>
.TRI	Trigram File<BR>
.TRK	Kermit Script File<BR> Mixman Studio Track<BR> Train Dispatcher Railroad Centgralized Traffic Control Simulation<BR>
.TRM	Terminal (file name extension)
TRN	Threaded Read News [Internet] + Token Ring Network
.TRO	Anti-Trojan File<BR>
TRON	The Real-Time Operating System Nucleus
.TRP	Tripmaker File<BR>
.TRS	Micrografx Executable File<BR> EROSION 3D Temporal Event File <BR>
.TRT	Team Sports Scheduling System Report Template<BR>
.TRU	True BASIC Source Code<BR> TruSys System Comparison File<BR>
.TRW	Turbo Debugger Session-state Settings<BR>
.TRX	Emerald PC Authorize Batch Transaction File<BR> PASSOLO Translation File (Software localization: translation, etc.)<BR>
.TS	Tune Smithy File<BR>
TS/SI	Top Secret/Sensitive Information
TSA	Target Service Agent + Technical Support Alliance + Telephony Services Architecture
TSAPI	Telephony Services Application Program Interface [AT&T + Novell]
TSB	Termination Status Block
.TSC	Top Secret Crypto Gold File<BR>
.TSCE	TextShield Zip-compressed .RTF File (TextShield Compression Engine)<BR>
TSE	The Semware Editor
.TSG	Enable File (DOS suite made by The Software Group)<BR>
.TSK	Skins (Themes) for Pocket PC PDAs<BR> PhotoImpact Quick Command<BR>
.TSL	Borland TeamSource File<BR>
TSO	Time Sharing Option
.TSP	Windows Telephony Service Provider<BR>
.TSR	INMOS Transputer Development System Occam Program Source<BR>
.TSS	Team Sports Scheduling System Project File<BR>
.TST	Test (file name extension)
TSTN	Triple Supertwisted Nematic
TSV	Tab Separated Values
.TSW	TestStand Workspace<BR>
.TSX	Team Sports Scheduling System XML Project File<BR>
TT	Typewriter Text
TTA	Transport-Triggered Architecture
.TTC	TrueType Compressed Font<BR>
TTCN	Tree and Tabular Combined Notation
.TTF	TrueType Font (file name extension)
.TTK	Alchemy Catalyst Translation Toolkit (purchased from Corel)<BR>
TTL	Transistor-Transistor Logic
.TTO	IBM Client Access File Transfer Description<BR>
.TTP	Telelogic Tau Project<BR> Atari TOS Executable With Parameters (TOS-Takes-Parameters)<BR>
.TTR	TeeTree Office File<BR>
TTS	Text-To-Speech + Transaction Tracking System
.TTW	Telelogic Tau Workspace<BR>
.TTX	Crystal Report Data Connection File<BR> Technics Keyboard Long Filenames File<BR>
TTY	Teletype
.TUB	PaintShop Pro Tube File <BR>
TUCOWS	The Ultimate Collection of Winsock Software
.TUD	Thumbs Plus Viewer Graphics<BR>
TUI	Text-Based User Interface [WordPerfect]
TUMS	Table Update and Management System [Stanford University]
.TUO	Thumbs Plus Viewer Graphics<BR>
.TUT	Tutorial<BR>
.TV	Paradox Table View Settings<BR>
.TV1	WordPerfect Overflow File Above Doc 1 Insert Point (can be 1-9)<BR>
.TV4	TValue File (Amortization and time-value-of-money calculations)<BR>
.TVC	Microsoft Dungeon Siege File <BR>
TVF	Table of contents Verbosely from File [UNIX]
TVFS	Toronto Virtual File System [IBM]
TVI	Television Interference
.TVM	TVMconv<BR>
.TVO	TeveoLive (video recording)<BR>
TVOL	Television On-Line
.TVP	NVIDIA Graphic Card Update File<BR>
.TVS	VectorMAX Streaming Video<BR>
.TVT	RealPlayer<BR>
.TVVI	InterVideo WInDVR
TWAIN	Technology Without Any Interesting Name (connection between application and scanner software)
.TWC	Tripwire Configuration File (intrusion detection)<BR>
.TWD	Simtech MindMapper Mind Map<BR>
.TWE	ThinkWave Educator Data File<BR>
.TWF	TabWorks File<BR> Georeferenced Information File<BR>
.TWG	ThatWaltGuy Web Server File<BR>
.TWP	Toplevel Computing Fine Words (DOS Word Processor)<BR> Tripwire Policy File (intrusion detection)<BR>
.TWR	Tripwire Report File (intrusion detection)<BR>
.TWS	TextPad Workspace File<BR> Tripwire Schedule File (intrusion detection)<BR>
.TWW	Tagwrite Template<BR>
TWX	Teletypewriter Exchange Service
.TX8	DOS Text File<BR>
.TXB	Descent/D2 Encoded Briefing File<BR>
.TXC	Urban Chaos Game File<BR>
.TXD	Grand Theft Auto 3 Texture File <BR>
.TXE	Enriched Text File <BR>
.TXF	Compressed File (short for .tar.f)<BR>
.TXI	TeX Support File<BR>
.TXL	Genesis3D Texture File<BR>
.TXM	DATAIR Pension Reporter Data File<BR>
.TXT	Text File (open in Notepad, WordPad, Word, or many other programs)<BR>
TXT2STF	Text To Structured File [Lotus Agenda]
.TXW	Yamaha TX16W Wave Files <BR>
.TXX	DataPerfect Text Storage<BR>
.TYM	PageMaker Time Stamp<BR>
TZ	Time Zone [Unix]
.TZB	Compressed File (short for .tar.z.btoa)<BR>
.U	Unreal System File<BR>
.U2	Telelogic Tau UML Model<BR>
.U2E	Unreal Game Translation<BR>
.U2P	Telelogic Tau UML Program Text File<BR>
.U8	Raw Unsigned 8-Bit Audio Data<BR>
.U96	EasyZip Temporary File<BR>
UA	User Agent + User Area
UAE	Unrecoverable Application Error
UAM	User Authentication Method
.UAP	User Agent Wireless Telephony Profile<BR>
UART	Universal Asynchronous Receiver/Transmitter
.UAX	Unreal Audio File<BR>
.UB	Audio File<BR> Raw Unsigned Byte (8-bit) Data<BR>
UBR	Unspecified Bit Rate
.UC2	Compressed File (file name extension) [UltraCompressor]
UCE	Unsolicited Commercial Email
.UCF	Xilinx Foundation User Constraint File<BR>
UCL	Universal Communications Language
.UCM	Urban Chaos Game File<BR>
.UCN	Compressed Archive <BR>
.UCR	MicroSim PCBoard Unrouted Nets Report<BR>
UCS	Unicode Conversion Support + Universal Character Set + User Coordinate System
UCT	Universal Coordinated Time
UDA	Universal Data Access [Microsoft]
.UDB	PINO 3-Server File<BR> Win2000 Uniqueness Database File (used in setup--provides answers that override defaults for unattended installs)<BR>
.UDC	Acrobat Spelling File<BR>
UDE	Universal Data Exchange
UDEC	Universal Digital Electronic Computer [Burroughs]
.UDF	Microsoft Excel User Defined Function<BR> Photostyler Image Filter<BR>
UDG	User Defined Gateway
.UDL	Microsoft Data Link<BR>
UDP	User Datagram Protocol
.UDS	Sierra Generations Family File (program no longer supported)<BR>
UDT	Uniform Data Transfer
.UDW	Raw Unsigned DoubleWord (32-bit) Data<BR>
.UE2	Encrypted Archive <BR>
.UFF	DataWave Physiological Data File<BR>
.UFO	Ulead Object File<BR>
UFS	Unix File System
.UG	Drawing File (various) <BR>
.UH	Microsoft Age of Kings File<BR>
.UHA	UHARC Compressed Archive<BR>
UHCI	Universal Host Controller Interface
UHF	Ultra-High Frequency
.UHS	Universal Hint System File<BR>
.UHTM	Unreal Tournament File<BR>
.UI	User Interface<BR> Geoworks UI Compiler Espire Source<BR>
UIC	User Identification Code
UID	User Identifier
.UIF	WordPerfect Long Prompts<BR>
.UIH	Geoworks UI Compiler Espire Header<BR>
.UIL	X-Motif UIL Table<BR>
UIMS	User Interface Management System
.UIN	ICQ 2001+ Saved ICQ Contact Information<BR>
.UIS	WindowBlinds Skin (changes the look and feel of WindowsXP)<BR>
.UL	uLAW Audio File<BR>
ULA	Uncommitted Logic Array
.ULD	Procomm Uploaded Files<BR>
ULN	Universal Link Negotiation
.ULP	Peugeot Diag 2000 File (vehicle diagnostic equipment)<BR>
.ULS	Internet Location Service<BR>
ULSI	Ultra Large Scale Integration
.ULT	UltraTracker Music Module<BR>
.ULW	ULAW - Sun/NeXT
UMA	Unified Memory Architecture
.UMB	MemMaker Backup Archive<BR>
.UMI	CDDB Database and PC Music Library in PlayCenter<BR>
UML	Unified Modeling Language
.UMOD	Unreal Self-extracting MOD File<BR> Unreal Tournament<BR>
.UMX	Unreal Music File<BR>
UNC	Universal Naming Convention + Uuencoded Netnews Collator [Unix]
UNCOL	Universal Computed Oriented Language
.UNF	Btreive Unformatted File<BR>
UNI	User-Network Interface
UNICOM	Universal Integrated Communication (System)
UNICOS	Universal Compiler FORTRAN compatible
UNII	Unlicensed National Information Infrastructure
UNIVAC	Universal Automatic Computer
UNIX	(AT&T Bell Laboratories Operating System)
.UNL	Informix Binary File Created by UNLOAD Command<BR>
UNMA	Unified Network Management Architecture
.UNQ	Fax View File (unverified)<BR>
.UNR	Unreal Map File<BR>
.UNT	AutoCAD Unit Definition File<BR>
.UNV	BusinessObjects/WebIntelligence Universe File (End-user query analysis/reporting tool)<BR>
.UNX	Text File (usually UNIX)<BR>
.UOL	PhotoImpact Object Library File<BR>
UP	Uniprocessor
UPC	Universal Product/Program Code + User Parameter Control
.UPD	dBase Update File<BR> ProUpdater Per/Directory Options Setting File<BR> Universal Print Driver (cross-platform)<BR> Updated Program Data (various)<BR>
.UPF	Nokia Digital Photo<BR>
UPG	Upgrade
.UPI	ULead Photo Impact Program File <BR>
.UPJ	ULead Project File<BR>
UPL	User Program Language
UPM	Unix Programmer's Manual + User Profile Management [IBM]
.UPO	dBase Compiled Update File<BR>
.UPR	FileMaker User Spelling Dictionary<BR>
UPS	Uninterruptible Power Supply/System
.UPX	ULead Photo Express Saved Image File<BR>
URC	Uniform Resource Characteristics + Uniform Resource Citation
UREP	Unix RSCS Emulation Protocol (protocol)
.URF	Radar ViewPoint Universal Radar Format<BR>
URI	Uniform Resource Identifier
URL	Uniform Resource Locator
URN	Uniform Resource Name/Number
